parent_name,parent_smiles,child_name,child_smiles,source,is_duplicate
Risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,9-hydroxyrisperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,DrugBank,True
Hydrocortisone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,6-beta-hydrocortisol,CC12CCC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank,True
Zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,Hydroxyzileuton,CC(c1cc2ccc(O)cc2s1)N(O)C(N)=O,DrugBank,True
Zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,Zileuton sulfoxide,CC(c1cc2ccccc2[s+]1[O-])N(O)C(N)=O,DrugBank,True
Zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,Zileuton O-glucuronide,CC(c1cc2ccccc2s1)N(OC1OC(C(=O)O)C(O)C(O)C1O)C(N)=O,DrugBank,True
Etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,6-Hydroxyetodolac,CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,DrugBank,True
Etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,7-Hydroxyetodolac,CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,DrugBank,True
Etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,Etodolac acyl glucuronide,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)OCC3,DrugBank,True
Tretinoin,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,4-Hydroxyretinoic acid,CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DrugBank,True
Tretinoin,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,18-Hydroxyretinoic acid,CC(C=CC1=C(CO)CCCC1(C)C)=CC=CC(C)=CC(=O)O,DrugBank,True
Tretinoin,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,"5,6-Epoxyretinoic acid",CC(C=CC12OC1(C)CCCC2(C)C)=CC=CC(C)=CC(=O)O,DrugBank,True
Tretinoin,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,Retinoyl beta-glucuronide,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Olopatadine,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,N-desmethyl olopatadine,CNCCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,DrugBank,True
Malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,Malaoxon,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,DrugBank,True
Etoposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3'-demethyletoposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,DrugBank,True
Estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,17-beta-Estradiol-3-glucuronide,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,DrugBank,True
Estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,17-beta-Estradiol glucuronide,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,4-Hydroxyestradiol,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,DrugBank,True
Mefenamic acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,3-hydroxymethyl mefenamic aci,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,DrugBank,True
Naproxen,COc1ccc2cc(C(C)C(=O)O)ccc2c1,O-Desmethylnaproxen,CC(C(=O)O)c1ccc2cc(O)ccc2c1,DrugBank,True
Perindopril,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,Perindoprilat glucuronide,CCC(NC(C)C(=O)N1C(C(=O)OC2(C(=O)O)OC(C)C(O)C(O)C2O)CC2CCCCC21)C(=O)O,DrugBank,True
Alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,N-phenylpropionamide,CCC(=O)Nc1ccccc1,DrugBank,True
Alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,"2-(4-ethyl-5-oxo-1,2,3,4-tetrazol-1-yl)acetaldehyde",CCn1nnn(CC=O)c1=O,DrugBank,True
Alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,noralfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCNCC1,DrugBank,True
Lisofylline,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"M3, Pentoxifylline internal diol",CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O,DrugBank,True
Fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,norfentanyl,CCC(=O)N(c1ccccc1)C1CCNCC1,DrugBank,True
Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,5'-hydroxymethyl meloxicam,CN1C(C(=O)Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,DrugBank,True
Propofol,CC(C)c1cccc(C(C)C)c1O,4-OH-propofol,CC(C)c1cc(O)cc(C(C)C)c1O,DrugBank,True
Propofol,CC(C)c1cccc(C(C)C)c1O,Propofol glucuronide,CC(C)c1cccc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Levomenthol,CC1CCC(C(C)C)C(O)C1,"p-Menthane-3,-8-diol",CC1CCC(C(C)(C)O)C(O)C1,DrugBank,True
Diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,Temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,DrugBank,True
Mifepristone,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,Monodemethylated mifepristone,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(NC)cc3)CC21C,DrugBank,True
Mifepristone,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,17alpha-hydroxymifepristone,CN(C)c1ccc(C2CC3(C)C(CCC3(O)C#CCO)C3CCC4=CC(=O)CCC4=C23)cc1,DrugBank,True
Loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,N-Desmethyloperamide,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,DrugBank,True
Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,6-O-desmethyl donepezil,COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,DrugBank,True
Perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,N-Dealkylated perphenazine,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2,DrugBank,True
Perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Perphenazine sulfoxide,[O-][S+]1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,DrugBank,True
Terbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,Hydroxyterbinafine,CN(CC=CC#CC(C)(C)CO)Cc1cccc2ccccc12,DrugBank,True
Terbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,N-Desmethylterbinafine,CC(C)(C)C#CC=CCNCc1cccc2ccccc12,DrugBank,True
Terbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,1-Naphthaldehyde,O=Cc1cccc2ccccc12,DrugBank,True
Ranitidine,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,Desmethylranitidine,CNCc1ccc(CSCCNC(=C[N+](=O)[O-])NC)o1,DrugBank,True
Suprofen,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,Suprofen S-oxide,CC(C(=O)O)c1ccc(C(=O)c2ccc[s+]2[O-])cc1,DrugBank,True
Suprofen,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,"Thiophene-4,5-epoxide",CC(C(=O)O)c1ccc(C(=O)C2=CC3OC3S2)cc1,DrugBank,True
Granisetron,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,9'-desmethylgranisetron,CN1C2CCCC1CC(NC(=O)c1n[nH]c3ccccc13)C2,DrugBank,True
Triazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,4-hydroxytriazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2O,DrugBank,True
Triazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1'-hydroxytriazolam,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,DrugBank,True
Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,6-OH-ondansetron,Cc1nccn1CC1CCc2c(c3cc(O)ccc3n2C)C1=O,DrugBank,True
Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,7-OH-ondansetron,Cc1nccn1CC1CCc2c(c3ccc(O)cc3n2C)C1=O,DrugBank,True
Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,8-OH-ondansetron,Cc1nccn1CC1CCc2c(c3cccc(O)c3n2C)C1=O,DrugBank,True
Quinidine,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinidine-N-oxide,C=CC1C[N+]2([O-])CCC1CC2C(O)c1ccnc2ccc(OC)cc12,DrugBank,True
Repaglinide,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,hydroxyrepaglinide,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCC(O)C2)ccc1C(=O)O,DrugBank,True
Repaglinide,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,repaglinide aromatic amine,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N)ccc1C(=O)O,DrugBank,True
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,2-OH-almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3O)cc12,DrugBank,True
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,N-desmethylalmotriptan,CNCCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,DrugBank,True
Buprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,Norbuprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,DrugBank,True
Buprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,Buprenorphine glucuronide,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1CC1CC1)C2O5,DrugBank,True
Cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,desmethylcyclobenzaprine,CNCCC=C1c2ccccc2C=Cc2ccccc21,DrugBank,True
Maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,demethylmaprotiline,NCCCC12CCC(c3ccccc31)c1ccccc12,DrugBank,True
Maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,3-OH-maprotiline,CNCCCC12CCC(c3ccccc31)c1ccc(O)cc12,DrugBank,True
Maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,2-OH-maprotiline,CNCCCC12CCC(c3ccccc31)c1cc(O)ccc12,DrugBank,True
Salmeterol,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,alpha-hydroxysalmeterol,OCc1cc(C(O)CNCCCCCCOCCCC(O)c2ccccc2)ccc1O,DrugBank,True
Phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4'-Hydroxy-R-phenprocoumon,CCC(c1ccc(O)cc1)c1c(O)c2ccccc2oc1=O,DrugBank,True
Phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,7-Hydroxy-R-phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O,DrugBank,True
Hydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,Hydromorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,DrugBank,True
Hydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,norhydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314,DrugBank,True
Azelastine,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Desmethylazelastine,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCNCC1,DrugBank,True
Ezetimibe,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,Ezetimibe glucuronide,O=C(O)C1OC(Oc2ccc(C3C(CCC(O)c4ccc(F)cc4)C(=O)N3c3ccc(F)cc3)cc2)C(O)C(O)C1O,DrugBank,True
Ethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,2-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)c(O)cc4C3CCC21C,DrugBank,True
Ethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,4-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4c(ccc(O)c4O)C3CCC21C,DrugBank,True
Diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,Diphenhydramine N-glucuronide,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,N-Desmethyldiphenhydramine,CNCCOC(c1ccccc1)c1ccccc1,DrugBank,True
Dopamine,NCCc1ccc(O)c(O)c1,Dopamine 3-O-sulfate,NCCc1ccc(O)c(OS(=O)(=O)O)c1,DrugBank,True
Dopamine,NCCc1ccc(O)c(O)c1,Dopamine glucuronide,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,DrugBank,True
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Ketoprofen glucuronide,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,DrugBank,True
Sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,N-acetylsulfamethoxazole,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,DrugBank,True
Sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Sulfamethoxazole N4-hydroxylamine,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,DrugBank,True
Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2-trans-hydroxycyclohexyl glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2O)cc1,DrugBank,True
Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,4-cis-hydroxycyclohexyl glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1,DrugBank,True
Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3-trans-Hydroxycyclohexyl glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1,DrugBank,True
Felodipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,dehydrofelodipine,CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl,DrugBank,True
Mycophenolic acid,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,6-O-desmethyl-mycophenolic acid,CC(=CCc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O,DrugBank,True
Mycophenolic acid,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,Mycophenolic acid-7-O-glucuronide,COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1CC=C(C)CCC(=O)O)C(=O)OC2,DrugBank,True
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Irbesartan derivative M4,CC(O)CCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DrugBank,True
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Irbesartan derivative M5,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DrugBank,True
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Irbesartan derivative M3,O=C(O)CCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DrugBank,True
Tolterodine,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,N-Dealkylated tolterodine,Cc1ccc(O)c(C(CCNC(C)C)c2ccccc2)c1,DrugBank,True
Tolterodine,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,5-Hydroxymethyl tolterodine,CC(C)N(CCC(c1ccccc1)c1cc(CO)ccc1O)C(C)C,DrugBank,True
Selegiline,C#CCN(C)C(C)Cc1ccccc1,Desmethylselegiline,C#CCNC(C)Cc1ccccc1,DrugBank,True
Selegiline,C#CCN(C)C(C)Cc1ccccc1,Levmetamfetamine,CNC(C)Cc1ccccc1,DrugBank,True
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,Ibuprofen glucuronide,CC(C)Cc1ccc(C(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,DrugBank,True
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2-Hydroxyibuprofen,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1,DrugBank,True
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,3-Hydroxyibuprofen,CC(CO)Cc1ccc(C(C)C(=O)O)cc1,DrugBank,True
Oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,2-cyclohexyl-2-phenylglycolic acid,O=C(O)C(O)(c1ccccc1)C1CCCCC1,DrugBank,True
Oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,N-desethyloxybutynin,CCNCC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,DrugBank,True
Melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,6-Hydroxymelatonin,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,DrugBank,True
Melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,N-Acetyl-5-hydroxytryptamine,CC(=O)NCCc1c[nH]c2ccc(O)cc12,DrugBank,True
Glipizide,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,4-trans-OH-glipizide,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(O)CC3)cc2)cn1,DrugBank,True
Promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,Promethazine Sulphoxide,CC(CN1c2ccccc2[S+]([O-])c2ccccc21)N(C)C,DrugBank,True
Promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,Desmethylpromethazine,CNC(C)CN1c2ccccc2Sc2ccccc21,DrugBank,True
Perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,cis-Hydroxy Perhexiline,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,DrugBank,True
Atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,para-hydroxyatorvastatin,CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,DrugBank,True
Atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,ortho-hydroxyatorvastatin,CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,DrugBank,True
Pilocarpine,CCC1C(=O)OCC1Cc1cncn1C,3-Hydroxyisopilocarpine,CCC1(O)C(=O)OCC1Cc1cncn1C,DrugBank,True
Fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,6-OH-fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21,DrugBank,True
Fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,5-OH-fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21,DrugBank,True
Fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,N-Deisopropyl-fluvastatin,O=C(O)CC(O)CC(O)C=Cc1[nH]c2ccccc2c1-c1ccc(F)cc1,DrugBank,True
Rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,N-Desmethylrosuvastatin,CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,DrugBank,True
Rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,Rosuvastatin 5 S-lactone,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=Cc1cc(O)cc(=O)o1,DrugBank,True
Sertraline,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,norsertraline,NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,DrugBank,True
Nifedipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],dehydronifedipine,COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccccc1[N+](=O)[O-],DrugBank,True
Amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,Desethylamiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,DrugBank,True
Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,7-OH-gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1,DrugBank,True
Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,6-OH-gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1,DrugBank,True
Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Methylhydroxygliclazide,O=C(NN1CC2CCCC2C1)NS(=O)(=O)c1ccc(CO)cc1,DrugBank,True
Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,4-Hydroxy tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(CO)cc1,DrugBank,True
Proguanil,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,4-Chlorophenylbiguanide,N=C(N)NC(=N)Nc1ccc(Cl)cc1,DrugBank,True
Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,8-Hydroxycarbazolylcarvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3c(O)cccc3c12,DrugBank,True
Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,4'-Hydroxyphenylcarvedilol,COc1cc(O)ccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,DrugBank,True
Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,5'-Hydroxyphenylcarvedilol,COc1ccc(O)cc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,DrugBank,True
Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,O-Desmethylcarvedilol,Oc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,DrugBank,True
Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Carvedilol Glucuronide,COc1ccccc1OCCNCC(COc1cccc2[nH]c3ccccc3c12)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Sulfinpyrazone,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,Sulfinpyrazone sulfone,O=C1C(CCS(=O)(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,DrugBank,True
Doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,N-desmethyldoxepin,CNCCC=C1c2ccccc2COc2ccccc21,DrugBank,True
Nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,hydroxynefazodone,CC(O)c1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,DrugBank,True
Nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,m-Chlorophenylpiperazine,Clc1cccc(N2CCNCC2)c1,DrugBank,True
Desipramine,CNCCCN1c2ccccc2CCc2ccccc21,2-hydroxydesipramine,CNCCCN1c2ccccc2CCc2cc(O)ccc21,DrugBank,True
Bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,S-Hydroxybupropion,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,DrugBank,True
